order_id,customer_id,order_date,status,region_code
989,150,2025-10-16 16:55:47,SHIPPED,EAST
990,531,2026-04-10 13:36:39,PLACED,CENTRAL
991,573,2025-11-23 11:34:37,SHIPPED,SOUTH
992,207,2025-08-30 07:01:37,DELIVERED,WEST
993,340,2025-12-08 23:37:57,SHIPPED,EAST
994,167,2026-02-28 02:26:12,RETURNED,WEST
995,4,2025-09-14 08:32:06,DELIVERED,SOUTH
996,340,2026-06-01 02:28:28,DELIVERED,NORTH
997,76,2025-11-05 05:35:21,PLACED,WEST
998,600,2025-11-02 07:35:52,RETURNED,SOUTH
999,179,2026-04-24 03:13:17,SHIPPED,CENTRAL
1000,201,2026-03-03 03:30:37,RETURNED,NORTH
1001,141,2025-11-20 21:44:47,PLACED,SOUTH
1002,246,2026-06-26 11:08:12,SHIPPED,CENTRAL
1003,445,07-08-2026,PLACED,SOUTH
1004,197,2025-11-22 20:13:50,SHIPPED,WEST
1005,251,2026-07-01 18:24:33,DELIVERED,CENTRAL
1006,153,29-11-2025,DELIVERED,SOUTH
1007,599,2025-09-22 19:41:55,PLACED,WEST
1008,67,2026-07-20 05:38:46,CANCELLED,CENTRAL
1009,532,2026-07-08 10:03:50,DELIVERED,WEST
1010,507,2025-12-16 19:56:45,DELIVERED,CENTRAL
1011,213,2025-10-08 15:16:00,CANCELLED,WEST
1012,436,2026-04-23 20:55:41,RETURNED,EAST
1013,87,2025-08-31 04:37:08,DELIVERED,EAST
1014,43,2026-04-26 14:29:25,DELIVERED,WEST
1015,377,2026-02-28 12:08:16,DELIVERED,SOUTH
1016,272,2025-09-15 03:10:50,PLACED,CENTRAL
1017,81,2025-12-02 06:40:25,PLACED,NORTH
1018,560,2026-03-24 13:38:40,SHIPPED,EAST
1019,282,2025-07-25 01:57:27,PLACED,CENTRAL
1020,9,2026-06-21 22:39:18,SHIPPED,WEST
1021,594,19-10-2025,DELIVERED,SOUTH
1022,234,2026-02-06 18:30:58,DELIVERED,CENTRAL
1023,566,2025-07-29 12:28:49,DELIVERED,NORTH
1024,193,2026-08-07 15:53:22,DELIVERED,WEST
1025,572,2026-03-29 02:07:21,CANCELLED,EAST
1026,10,2026-03-25 18:22:34,DELIVERED,SOUTH
1027,414,2025-07-18 02:42:34,SHIPPED,CENTRAL
1028,,2026-04-09 01:46:55,SHIPPED,EAST
1029,588,2025-12-22 02:58:23,SHIPPED,WEST
1030,396,2025-12-07 16:20:36,DELIVERED,WEST
1031,312,2026-02-11 17:37:07,DELIVERED,NORTH
1032,501,2026-01-13 21:51:15,RETURNED,WEST
1033,239,2025-09-08 20:40:30,DELIVERED,EAST
1034,176,2026-04-11 05:26:06,DELIVERED,NORTH
1035,429,16-03-2026,RETURNED,SOUTH
1036,211,2025-11-06 09:14:52,DELIVERED,SOUTH
1037,318,2026-03-28 23:13:28,DELIVERED,EAST
1038,147,2026-03-29 06:59:31,DELIVERED,SOUTH
1039,583,2025-10-25 01:42:13,DELIVERED,NORTH
1040,468,2026-03-06 19:26:21,DELIVERED,WEST
1041,180,2025-09-02 13:09:51,DELIVERED,WEST
1042,188,2026-06-03 19:05:52,DELIVERED,NORTH
1043,162,2025-08-20 19:05:05,SHIPPED,NORTH
1044,223,2026-04-20 13:10:43,DELIVERED,NORTH
1045,79,2025-08-25 20:45:47,DELIVERED,WEST
1046,259,24-08-2025,PLACED,WEST
1047,409,2025-08-21 07:53:34,PLACED,NORTH
1048,140,2025-09-26 20:42:11,DELIVERED,NORTH
1049,249,2025-09-27 07:10:08,DELIVERED,EAST
1050,175,2025-10-22 07:25:31,SHIPPED,NORTH
1051,401,2026-02-02 04:32:25,PLACED,EAST
1052,367,2025-09-28 01:25:40,CANCELLED,CENTRAL
1053,49,2026-04-14 11:41:09,DELIVERED,NORTH
1054,316,2025-11-04 02:31:47,PLACED,WEST
1055,256,2025-07-25 21:20:27,PLACED,WEST
1056,,2026-01-22 14:15:43,DELIVERED,NORTH
1057,99,2025-09-30 10:34:17,SHIPPED,SOUTH
1058,,2026-07-14 07:39:36,SHIPPED,SOUTH
1059,555,2025-11-18 01:06:42,SHIPPED,NORTH
1060,178,2025-07-11 09:19:34,PLACED,SOUTH
1061,68,2026-04-01 21:50:11,DELIVERED,NORTH
1062,224,2026-07-03 22:34:28,DELIVERED,NORTH
1063,583,2026-06-05 14:33:41,DELIVERED,WEST
1064,137,2026-03-31 21:03:13,CANCELLED,EAST
1065,494,07-09-2025,RETURNED,WEST
1066,239,2025-08-14 22:19:04,PLACED,NORTH
1067,128,2026-01-28 15:57:20,DELIVERED,CENTRAL
1068,141,2026-04-22 10:42:39,SHIPPED,SOUTH
1069,244,2025-08-19 08:41:30,RETURNED,EAST
1070,326,2025-10-19 12:01:18,DELIVERED,WEST
1071,296,2025-10-09 17:17:28,DELIVERED,EAST
1072,553,2026-08-05 06:48:27,RETURNED,SOUTH
1073,391,2025-11-04 08:53:53,DELIVERED,NORTH
1074,72,09-01-2026,RETURNED,SOUTH
1075,178,2025-08-18 18:37:48,RETURNED,SOUTH
1076,437,2025-09-17 09:26:29,DELIVERED,SOUTH
1077,255,2025-07-25 21:42:33,RETURNED,SOUTH
1078,493,2025-11-02 05:07:27,DELIVERED,SOUTH
1079,433,2026-05-23 07:19:13,DELIVERED,WEST
1080,,2025-11-10 23:15:19,DELIVERED,EAST
1081,157,2026-04-28 08:51:15,DELIVERED,EAST
1082,385,2025-08-16 20:58:26,SHIPPED,WEST
1083,195,2026-09-06 18:22:47,DELIVERED,WEST
1084,426,2025-07-28 10:52:29,DELIVERED,WEST
1085,73,12-06-2026,RETURNED,WEST
1086,167,2026-03-29 15:16:07,SHIPPED,EAST
1087,501,2025-09-15 17:40:42,PLACED,WEST
1088,253,28-11-2025,CANCELLED,NORTH
1089,152,2025-12-30 09:42:20,DELIVERED,EAST
1090,593,2026-03-13 04:56:06,PLACED,NORTH
1091,394,2026-06-22 16:59:10,RETURNED,CENTRAL
1092,434,2025-08-16 01:32:39,DELIVERED,CENTRAL
1093,392,2026-05-28 14:11:54,DELIVERED,NORTH
1094,587,2025-09-20 14:57:38,PLACED,SOUTH
1095,408,15-12-2025,SHIPPED,WEST
1096,,2026-07-25 20:39:42,DELIVERED,EAST
1097,175,2025-10-25 19:19:06,PLACED,WEST
1098,113,2025-12-09 20:10:51,SHIPPED,NORTH
1099,197,2026-06-11 17:05:51,DELIVERED,CENTRAL
1100,171,2026-05-22 15:12:50,PLACED,NORTH
1101,600,2026-03-23 21:34:03,DELIVERED,NORTH
1102,8,2026-05-21 10:50:24,PLACED,SOUTH
1103,8,2025-08-24 00:21:50,RETURNED,EAST
1104,485,2026-04-11 14:42:57,SHIPPED,EAST
1105,246,2025-08-02 11:57:18,DELIVERED,NORTH
1106,339,18-07-2026,CANCELLED,WEST
1107,143,2025-09-11 08:10:04,DELIVERED,SOUTH
1108,487,2025-12-21 19:52:31,PLACED,EAST
1109,,28-02-2026,CANCELLED,EAST
1110,240,2026-05-23 13:40:00,DELIVERED,NORTH
1111,488,2026-04-04 13:59:46,RETURNED,WEST
1112,200,2025-09-19 23:41:27,CANCELLED,CENTRAL
1113,,2025-12-07 11:34:10,CANCELLED,CENTRAL
1114,479,2025-11-29 02:48:58,PLACED,CENTRAL
1115,217,2025-07-21 16:50:08,DELIVERED,NORTH
1116,30,2026-04-06 23:36:58,RETURNED,EAST
1117,264,2026-06-06 21:55:22,DELIVERED,SOUTH
1118,504,2026-07-30 06:20:28,CANCELLED,CENTRAL
1119,67,2025-08-30 23:23:40,DELIVERED,WEST
1120,576,2026-07-09 06:52:25,SHIPPED,EAST
1121,90,2025-08-23 23:14:01,DELIVERED,SOUTH
1122,119,2025-12-19 22:51:18,SHIPPED,WEST
1123,2,2025-07-28 11:39:53,SHIPPED,WEST
1124,328,2025-10-21 18:19:04,RETURNED,SOUTH
1125,228,11-11-2025,CANCELLED,EAST
1126,304,2026-04-14 22:25:28,DELIVERED,CENTRAL
1127,36,2026-04-04 09:35:24,RETURNED,NORTH
1128,588,2026-05-09 19:59:07,DELIVERED,WEST
1129,342,2026-02-23 08:20:18,CANCELLED,SOUTH
1130,54,2026-02-18 17:53:36,CANCELLED,WEST
1131,164,2026-08-01 00:35:08,SHIPPED,WEST
1132,401,2026-04-01 04:51:33,SHIPPED,SOUTH
1133,562,2025-11-21 02:09:52,DELIVERED,CENTRAL
1134,56,2026-02-02 04:07:58,DELIVERED,SOUTH
1135,453,2026-04-13 08:34:27,PLACED,SOUTH
1136,201,16-08-2025,DELIVERED,CENTRAL
1137,152,2026-03-28 23:41:12,DELIVERED,SOUTH
1138,99,2025-10-16 14:35:38,RETURNED,NORTH
1139,347,2025-11-24 00:51:42,DELIVERED,WEST
1140,122,2026-04-03 18:05:16,DELIVERED,SOUTH
1141,385,2025-12-09 12:13:08,DELIVERED,NORTH
1142,392,2026-06-07 02:38:08,DELIVERED,NORTH
1143,125,2026-02-16 02:36:25,DELIVERED,NORTH
1144,587,2026-08-04 22:30:34,PLACED,CENTRAL
1145,496,2025-07-31 21:13:44,SHIPPED,SOUTH
1146,66,2026-03-21 17:51:45,DELIVERED,WEST
1147,21,2025-09-10 08:44:37,DELIVERED,CENTRAL
1148,532,2026-06-10 23:46:01,CANCELLED,NORTH
1149,213,2026-06-12 04:28:58,SHIPPED,CENTRAL
1150,6,2026-06-19 02:59:53,PLACED,SOUTH
1151,166,2025-08-08 21:53:19,DELIVERED,NORTH
1152,519,2026-01-20 17:35:24,SHIPPED,NORTH
1153,48,2025-10-13 13:39:12,DELIVERED,CENTRAL
1154,591,2026-07-28 23:01:30,RETURNED,EAST
1155,523,2025-07-30 05:13:13,CANCELLED,SOUTH
1156,,2025-10-06 09:03:22,SHIPPED,SOUTH
1157,222,2026-03-21 17:05:24,DELIVERED,WEST
1158,262,2025-12-16 18:51:28,SHIPPED,WEST
1159,261,2025-10-11 05:44:02,PLACED,SOUTH
1160,276,2026-01-07 20:37:29,SHIPPED,EAST
1161,524,2026-05-23 04:08:33,SHIPPED,WEST
1162,254,2026-01-03 12:15:40,PLACED,CENTRAL
1163,338,2026-06-14 01:15:44,SHIPPED,EAST
1164,232,2026-01-03 02:28:52,RETURNED,SOUTH
1165,108,2025-08-26 05:59:28,DELIVERED,EAST
1166,502,2026-01-22 23:55:48,DELIVERED,EAST
1167,102,2026-03-25 16:31:44,RETURNED,WEST
1168,545,2025-08-19 21:31:53,DELIVERED,CENTRAL
1169,10,2025-12-20 08:51:40,DELIVERED,SOUTH
1170,274,2026-02-15 15:05:32,RETURNED,SOUTH
1171,429,2025-07-10 08:57:01,RETURNED,WEST
1172,283,2025-08-15 06:01:58,DELIVERED,SOUTH
1173,90,2026-03-06 05:51:25,SHIPPED,NORTH
1174,79,2026-03-12 02:55:16,SHIPPED,NORTH
1175,293,2025-11-07 18:17:28,CANCELLED,WEST
1176,140,2026-01-27 07:59:36,RETURNED,CENTRAL
1177,416,2025-09-30 02:34:23,CANCELLED,NORTH
1178,548,2026-04-01 20:19:47,DELIVERED,CENTRAL
1179,44,2026-07-21 03:11:53,DELIVERED,CENTRAL
1180,180,2025-11-30 23:50:15,DELIVERED,NORTH
1181,389,2025-07-31 18:28:04,SHIPPED,SOUTH
1182,121,2025-10-06 11:03:52,SHIPPED,NORTH
1183,583,2026-01-06 00:38:15,RETURNED,CENTRAL
1184,37,2026-02-16 19:45:13,CANCELLED,NORTH
1185,472,2026-03-12 09:29:14,PLACED,SOUTH
1186,10,2026-01-13 09:52:13,PLACED,CENTRAL
1187,421,2026-03-27 04:32:23,SHIPPED,EAST
1188,405,2026-04-19 10:06:12,CANCELLED,CENTRAL
1189,112,2025-08-24 09:32:23,DELIVERED,SOUTH
1190,445,2026-05-06 14:04:32,DELIVERED,NORTH
1191,42,2025-10-05 23:57:01,SHIPPED,NORTH
1192,204,2025-11-22 07:10:25,RETURNED,NORTH
1193,564,2026-06-03 11:48:03,PLACED,WEST
1194,399,2026-07-26 16:49:06,DELIVERED,SOUTH
1195,513,2025-11-02 18:34:02,PLACED,EAST
1196,9,2026-02-01 17:31:15,DELIVERED,WEST
1197,157,2026-04-13 22:57:41,SHIPPED,NORTH
1198,254,2025-07-28 09:49:17,DELIVERED,NORTH
1199,515,2025-09-13 05:20:41,CANCELLED,SOUTH
1200,136,2025-09-03 20:20:54,SHIPPED,SOUTH
1201,205,19-04-2026,DELIVERED,EAST
1202,237,2026-04-21 15:41:09,PLACED,WEST
1203,312,2025-08-21 14:30:56,RETURNED,WEST
1204,49,08-03-2026,DELIVERED,EAST
1205,484,2025-09-22 11:19:17,DELIVERED,EAST
1206,373,2026-07-13 04:03:34,DELIVERED,CENTRAL
1207,134,2025-12-12 16:20:09,DELIVERED,CENTRAL
1208,381,2026-01-07 01:10:54,DELIVERED,NORTH
1209,134,2026-05-15 07:49:55,PLACED,SOUTH
1210,457,19-04-2026,DELIVERED,EAST
1211,486,2025-08-21 22:08:55,DELIVERED,NORTH
1212,429,2025-12-21 05:05:39,CANCELLED,CENTRAL
1213,375,2026-07-11 17:59:21,RETURNED,NORTH
1214,537,2026-06-06 11:45:55,PLACED,CENTRAL
1215,133,2026-02-28 03:46:10,PLACED,SOUTH
1216,408,2026-05-11 15:48:01,DELIVERED,NORTH
1217,522,2026-01-04 11:05:48,DELIVERED,EAST
1218,4,2026-03-27 16:46:42,DELIVERED,CENTRAL
1219,538,2026-07-23 10:34:49,SHIPPED,EAST
1220,176,2025-09-01 13:10:31,SHIPPED,SOUTH
1221,285,2026-01-23 13:44:32,DELIVERED,SOUTH
1222,216,05-02-2026,SHIPPED,CENTRAL
1223,333,2025-07-29 12:20:05,DELIVERED,SOUTH
1224,302,15-07-2026,CANCELLED,EAST
1225,287,2026-06-07 00:34:37,DELIVERED,CENTRAL
1226,392,2026-01-17 06:51:58,DELIVERED,CENTRAL
1227,453,2026-01-27 07:56:51,DELIVERED,WEST
1228,238,2026-07-09 14:07:41,PLACED,WEST
1229,186,2025-09-18 09:10:30,SHIPPED,CENTRAL
1230,185,24-02-2026,SHIPPED,SOUTH
1231,193,25-04-2026,SHIPPED,WEST
1232,540,2025-08-30 01:48:58,PLACED,NORTH
1233,22,10-12-2025,CANCELLED,NORTH
1234,86,2026-03-04 19:08:45,DELIVERED,NORTH
1235,109,2026-06-24 09:02:29,CANCELLED,NORTH
1236,492,2026-01-25 15:52:08,CANCELLED,EAST
1237,159,2025-12-09 10:11:17,SHIPPED,CENTRAL
1238,46,2026-08-01 15:49:14,DELIVERED,WEST
1239,230,2026-07-07 12:16:49,PLACED,EAST
1240,394,2026-05-07 19:04:05,RETURNED,WEST
1241,113,2025-10-26 12:02:56,SHIPPED,NORTH
1242,122,2026-07-26 08:50:40,PLACED,NORTH
1243,183,2026-07-29 02:18:53,SHIPPED,WEST
1244,309,2026-01-05 09:18:59,CANCELLED,EAST
1245,378,2025-09-01 01:10:37,DELIVERED,NORTH
1246,153,2025-12-20 12:43:24,PLACED,WEST
1247,490,2026-04-13 03:12:11,DELIVERED,EAST
1248,331,2026-05-02 06:41:20,DELIVERED,EAST
1249,493,2025-11-05 12:20:10,DELIVERED,EAST
1250,252,2026-04-13 17:15:01,DELIVERED,WEST
1251,236,2026-06-15 16:20:58,DELIVERED,CENTRAL
1252,225,2026-04-17 19:46:03,PLACED,NORTH
1253,486,2026-07-15 06:19:20,PLACED,EAST
1254,143,2026-03-17 11:12:46,CANCELLED,WEST
1255,230,2025-09-27 17:59:09,RETURNED,SOUTH
1256,27,2026-03-14 03:20:21,PLACED,NORTH
1257,76,2025-11-02 05:14:28,SHIPPED,SOUTH
1258,81,23-11-2025,CANCELLED,WEST
1259,187,2026-04-02 04:51:55,DELIVERED,EAST
1260,346,2026-08-02 09:14:03,PLACED,NORTH
1261,33,2026-03-24 09:20:08,SHIPPED,WEST
1262,466,2026-07-24 06:51:15,RETURNED,CENTRAL
1263,233,2026-01-25 13:48:45,RETURNED,CENTRAL
1264,129,2026-04-10 21:04:56,PLACED,WEST
1265,573,14-11-2025,DELIVERED,WEST
1266,415,2025-08-24 22:39:20,CANCELLED,WEST
1267,112,2025-11-26 14:26:34,DELIVERED,EAST
1268,,2026-01-16 06:32:59,PLACED,CENTRAL
1269,,2026-02-20 23:17:22,SHIPPED,NORTH
1270,88,2026-03-31 03:21:20,DELIVERED,WEST
1271,,2025-12-22 09:38:22,PLACED,EAST
1272,408,2026-05-02 01:23:30,DELIVERED,EAST
1273,100,2026-06-08 00:59:57,DELIVERED,CENTRAL
1274,154,2025-10-31 09:05:37,DELIVERED,NORTH
1275,156,10-06-2026,DELIVERED,SOUTH
1276,145,2026-05-25 22:59:33,RETURNED,CENTRAL
1277,536,2026-02-02 00:35:27,DELIVERED,EAST
1278,442,2025-07-20 07:11:55,DELIVERED,SOUTH
1279,77,2025-09-05 18:38:28,RETURNED,NORTH
1280,147,2026-04-01 08:44:56,CANCELLED,NORTH
1281,466,2025-09-27 08:37:17,SHIPPED,EAST
1282,362,2026-05-02 23:22:32,DELIVERED,EAST
1283,263,2025-09-11 22:47:02,RETURNED,NORTH
1284,500,2025-10-31 15:37:09,DELIVERED,CENTRAL
1285,133,2025-10-17 09:25:27,DELIVERED,EAST
1286,424,2026-06-07 05:56:45,CANCELLED,NORTH
1287,59,2026-04-09 09:48:11,CANCELLED,NORTH
1288,108,2025-11-04 00:31:50,DELIVERED,NORTH
1289,474,2026-05-04 07:43:48,DELIVERED,CENTRAL
1290,477,2025-07-23 01:57:39,PLACED,WEST
1291,205,28-05-2026,SHIPPED,CENTRAL
1292,488,2025-08-19 19:58:53,DELIVERED,WEST
1293,219,18-06-2026,DELIVERED,WEST
1294,371,2026-04-28 17:53:32,SHIPPED,SOUTH
1295,434,2026-06-17 07:35:05,PLACED,NORTH
1296,84,2026-04-29 21:36:31,CANCELLED,CENTRAL
1297,266,17-02-2026,CANCELLED,WEST
1298,305,2025-10-12 06:22:04,DELIVERED,WEST
1299,165,2026-05-16 11:13:49,RETURNED,CENTRAL
1300,11,2026-05-22 04:59:20,SHIPPED,CENTRAL
1301,332,2025-11-01 01:19:46,DELIVERED,EAST
1302,,2026-03-30 02:04:29,DELIVERED,EAST
1303,417,2026-07-11 16:38:38,RETURNED,SOUTH
1304,593,2025-12-10 13:38:11,RETURNED,WEST
1305,171,2026-07-23 15:26:10,SHIPPED,SOUTH
1306,591,2026-07-31 04:54:43,DELIVERED,EAST
1307,515,2025-11-10 22:45:04,DELIVERED,WEST
1308,361,2026-02-13 15:34:34,DELIVERED,EAST
1309,181,2025-07-15 10:23:35,DELIVERED,SOUTH
1310,391,2025-10-17 16:49:42,DELIVERED,EAST
1311,102,2026-03-12 17:06:56,PLACED,NORTH
1312,422,2026-05-15 03:07:44,DELIVERED,CENTRAL
1313,455,2026-06-19 09:39:55,DELIVERED,WEST
1314,466,2026-06-03 12:44:46,CANCELLED,NORTH
1315,476,2026-07-05 18:17:36,DELIVERED,WEST
1316,,2026-04-14 23:00:08,SHIPPED,EAST
1317,425,23-03-2026,RETURNED,NORTH
1318,,2026-05-04 22:05:49,CANCELLED,CENTRAL
1319,175,2026-02-11 11:17:09,SHIPPED,WEST
1320,403,2026-03-05 22:06:34,DELIVERED,SOUTH
1321,400,2026-05-13 05:46:46,RETURNED,CENTRAL
1322,237,2026-07-26 15:27:10,DELIVERED,CENTRAL
1323,267,2025-11-03 15:23:32,SHIPPED,NORTH
1324,448,2025-09-18 11:17:45,SHIPPED,CENTRAL
1325,81,06-04-2026,DELIVERED,WEST
1326,367,2025-09-22 05:56:30,SHIPPED,SOUTH
1327,252,2025-09-17 00:50:10,DELIVERED,EAST
1328,282,2026-01-29 12:16:50,PLACED,CENTRAL
1329,114,2025-12-06 11:20:35,PLACED,EAST
1330,185,2025-12-26 18:19:28,DELIVERED,SOUTH
1331,503,2026-02-15 10:02:22,DELIVERED,NORTH
1332,430,2025-08-30 17:48:22,RETURNED,SOUTH
1333,11,2026-02-26 05:58:29,DELIVERED,NORTH
1334,352,2025-10-19 03:42:29,DELIVERED,CENTRAL
1335,,2025-11-18 00:43:27,PLACED,CENTRAL
1336,,2026-04-16 23:01:45,SHIPPED,EAST
1337,223,2025-09-09 12:36:24,PLACED,SOUTH
1338,494,2025-09-09 02:08:40,DELIVERED,EAST
1339,508,2025-11-14 21:26:03,RETURNED,EAST
1340,288,2025-07-30 10:00:38,DELIVERED,CENTRAL
1341,211,2026-07-14 00:36:47,CANCELLED,WEST
1342,279,2026-03-10 18:06:22,DELIVERED,WEST
1343,362,2026-03-29 01:21:58,PLACED,SOUTH
1344,524,2026-01-20 07:10:41,DELIVERED,CENTRAL
1345,31,2026-02-21 18:38:23,DELIVERED,SOUTH
1346,75,2025-11-28 21:56:39,PLACED,EAST
1347,327,2026-05-16 08:36:48,SHIPPED,CENTRAL
1348,239,2025-11-13 00:09:08,DELIVERED,CENTRAL
1349,575,2025-10-05 07:00:28,CANCELLED,NORTH
1350,432,2025-09-21 00:26:55,CANCELLED,SOUTH
1351,506,2025-08-06 06:24:19,DELIVERED,NORTH
1352,335,2026-01-26 01:38:49,PLACED,NORTH
1353,590,2025-12-21 18:57:35,SHIPPED,WEST
1354,,2026-02-07 16:22:09,SHIPPED,NORTH
1355,98,2025-08-15 15:59:55,SHIPPED,EAST
1356,410,2025-10-05 18:44:22,DELIVERED,NORTH
1357,466,2025-10-02 16:17:21,RETURNED,EAST
1358,106,18-11-2025,PLACED,NORTH
1359,447,2025-11-29 23:41:10,DELIVERED,EAST
1360,551,2025-10-04 16:36:45,CANCELLED,EAST
1361,45,2026-05-03 22:49:29,PLACED,EAST
1362,389,2026-02-05 02:19:33,PLACED,WEST
1363,327,2026-08-08 10:24:18,CANCELLED,WEST
1364,126,2026-06-01 00:59:57,DELIVERED,WEST
1365,330,2026-08-02 07:18:50,PLACED,EAST
1366,362,2025-07-13 18:53:45,DELIVERED,SOUTH
1367,77,31-03-2026,PLACED,SOUTH
1368,395,2026-01-02 13:11:07,SHIPPED,CENTRAL
1369,527,2026-07-02 23:57:06,SHIPPED,WEST
1370,517,2026-03-10 00:00:04,RETURNED,WEST
1371,526,2026-03-12 22:31:31,PLACED,WEST
1372,315,2026-07-24 12:16:03,PLACED,WEST
1373,113,2026-04-06 05:27:43,SHIPPED,NORTH
1374,544,2025-11-14 05:21:56,RETURNED,NORTH
1375,218,2026-07-07 12:29:27,DELIVERED,NORTH
1376,379,2026-07-19 00:15:19,DELIVERED,WEST
1377,194,2025-12-09 21:42:13,DELIVERED,WEST
1378,112,2026-02-08 22:45:13,RETURNED,SOUTH
1379,37,2025-10-30 03:40:51,DELIVERED,EAST
1380,415,2026-07-05 16:51:55,DELIVERED,EAST
1381,176,2026-05-31 10:00:35,SHIPPED,CENTRAL
1382,4,2025-12-05 14:04:53,DELIVERED,WEST
1383,245,2026-05-23 18:54:19,SHIPPED,EAST
1384,146,2026-01-02 12:08:17,DELIVERED,NORTH
1385,271,2025-07-27 15:32:15,DELIVERED,NORTH
1386,486,2026-06-30 12:57:59,SHIPPED,NORTH
1387,,2025-09-24 10:28:56,SHIPPED,SOUTH
1388,172,2026-01-29 12:44:05,PLACED,EAST
1389,360,2026-07-20 06:51:21,DELIVERED,EAST
1390,362,2025-09-14 12:05:25,DELIVERED,CENTRAL
1391,277,2026-07-23 11:23:43,PLACED,WEST
1392,146,08-02-2026,DELIVERED,WEST
1393,92,2025-07-13 04:54:52,DELIVERED,EAST
1394,558,2025-08-05 04:44:07,RETURNED,CENTRAL
1395,358,2026-04-01 09:31:01,DELIVERED,EAST
1396,43,2026-05-12 05:26:23,CANCELLED,NORTH
1397,466,2026-06-17 08:37:22,SHIPPED,NORTH
1398,511,2025-12-25 01:31:42,DELIVERED,CENTRAL
1399,572,2025-08-20 09:42:47,SHIPPED,EAST
1400,,2026-02-07 23:11:11,DELIVERED,NORTH
1401,6,2026-04-14 05:06:01,PLACED,EAST
1402,291,2026-07-31 08:43:12,RETURNED,CENTRAL
1403,89,2026-05-12 20:51:28,DELIVERED,WEST
1404,83,22-03-2026,RETURNED,SOUTH
1405,396,2026-07-16 22:33:18,PLACED,EAST
1406,319,2026-05-01 16:06:37,CANCELLED,CENTRAL
1407,205,2025-09-09 02:37:50,SHIPPED,EAST
1408,581,2026-01-07 21:51:53,SHIPPED,WEST
1409,540,2025-11-18 11:39:49,RETURNED,EAST
1410,438,2025-08-13 22:00:14,DELIVERED,CENTRAL
1411,,2025-07-31 18:24:00,PLACED,EAST
1412,595,2026-05-20 09:15:50,DELIVERED,CENTRAL
1413,55,2026-02-16 00:08:21,DELIVERED,NORTH
1414,531,22-02-2026,PLACED,NORTH
1415,100,2025-10-08 07:56:00,DELIVERED,NORTH
1416,599,2025-10-20 14:10:40,PLACED,SOUTH
1417,576,2025-12-10 18:10:21,SHIPPED,SOUTH
1418,319,2026-03-16 12:45:25,CANCELLED,CENTRAL
1419,118,2025-12-28 13:11:51,CANCELLED,CENTRAL
1420,210,16-07-2025,DELIVERED,WEST
1421,125,2026-04-02 13:38:41,SHIPPED,SOUTH
1422,560,2026-02-06 19:28:26,DELIVERED,CENTRAL
1423,150,2026-03-20 23:06:31,CANCELLED,SOUTH
1424,560,2026-03-11 20:07:05,SHIPPED,NORTH
1425,505,2026-05-05 06:11:31,DELIVERED,NORTH
1426,436,2026-02-26 21:22:07,PLACED,WEST
1427,,2026-04-13 11:26:20,CANCELLED,CENTRAL
1428,364,2025-08-08 00:17:20,DELIVERED,EAST
1429,,2026-07-12 07:28:40,CANCELLED,SOUTH
1430,538,21-08-2025,DELIVERED,EAST
1431,577,2026-05-17 11:45:43,DELIVERED,EAST
1432,311,06-11-2025,CANCELLED,WEST
1433,484,2025-08-13 12:21:51,DELIVERED,CENTRAL
1434,539,2026-05-08 22:35:17,DELIVERED,CENTRAL
1435,414,30-12-2025,DELIVERED,SOUTH
1436,109,2025-12-13 13:22:31,SHIPPED,SOUTH
1437,243,2026-03-28 14:17:22,DELIVERED,WEST
1438,431,13-01-2026,SHIPPED,NORTH
1439,75,2026-02-06 06:30:12,DELIVERED,NORTH
1440,329,2025-09-02 05:44:29,PLACED,CENTRAL
1441,201,2025-12-11 22:15:56,SHIPPED,SOUTH
1442,445,2026-05-21 16:17:53,SHIPPED,CENTRAL
1443,,2026-02-11 02:49:56,PLACED,SOUTH
1444,369,2026-07-25 00:00:44,CANCELLED,EAST
1445,541,2025-09-05 06:45:59,DELIVERED,WEST
1446,366,2026-04-04 03:31:01,PLACED,NORTH
1447,386,2026-07-06 19:45:12,PLACED,CENTRAL
1448,121,20-05-2026,DELIVERED,NORTH
1449,297,2026-04-24 17:23:18,DELIVERED,NORTH
1450,162,04-12-2025,DELIVERED,CENTRAL
1451,513,2026-07-20 18:45:03,DELIVERED,NORTH
1452,270,14-02-2026,DELIVERED,SOUTH
1453,61,2026-02-14 19:31:43,DELIVERED,NORTH
1454,75,2025-08-28 00:58:10,DELIVERED,NORTH
1455,73,2025-07-12 07:04:41,DELIVERED,NORTH
1456,491,2026-03-03 06:12:54,PLACED,NORTH
1457,231,2026-02-07 17:28:16,SHIPPED,SOUTH
1458,,2026-07-19 19:09:32,CANCELLED,CENTRAL
1459,389,2025-11-07 19:10:32,DELIVERED,NORTH
1460,387,2026-05-02 05:27:09,DELIVERED,SOUTH
1461,121,2026-07-02 14:56:04,DELIVERED,SOUTH
1462,60,2025-11-23 06:50:58,PLACED,WEST
1463,550,2025-12-20 11:51:36,PLACED,SOUTH
1464,79,2026-03-22 17:54:05,SHIPPED,EAST
1465,251,2026-01-28 23:59:52,DELIVERED,NORTH
1466,79,2025-09-11 22:57:50,DELIVERED,EAST
1467,226,2025-10-05 14:50:49,DELIVERED,CENTRAL
1468,251,2026-06-05 09:58:11,DELIVERED,CENTRAL
