item_id,order_id,product_id,quantity,unit_price,discount_percent
3790,2351,53,4,23320.47,0
3791,1814,149,4,42887.88,20
3792,2747,109,5,18284.26,0
3793,2220,68,5,15692.73,15
3794,1493,138,2,34674.07,0
3795,1704,29,3,44563.02,0
3796,86,135,2,587.92,5
3797,316,36,1,12978.19,20
3798,1370,121,2,44046.49,30
3799,2601,109,2,43336.0,10
3800,349,63,5,26460.77,0
3801,2113,23,1,39828.78,15
3802,655,54,2,13810.49,25
3803,1906,26,2,30104.55,5
3804,2089,125,5,36246.52,5
3805,706,45,1,9093.42,0
3806,2127,76,2,24565.88,30
3807,1047,91,4,40070.68,0
3808,1396,5,1,9359.57,10
3809,1127,25,4,40045.85,5
3810,392,62,4,12909.36,5
3811,243,88,4,40351.99,0
3812,914,63,3,25066.63,0
3813,2573,86,2,24351.08,20
3814,1179,104,2,22611.59,0
3815,179,132,2,13428.01,25
3816,2689,97,4,16925.61,5
3817,2356,33,1,36201.25,0
3818,412,27,2,18879.97,15
3819,544,145,1,25461.28,10
3820,2739,150,3,17622.45,25
3821,2699,15,3,15366.41,0
3822,1835,93,4,144.68,10
3823,1334,26,3,34703.58,15
3824,2117,18,3,6774.79,30
3825,2188,101,3,44244.71,5
3826,1025,61,1,7805.01,5
3827,402,58,4,24987.53,10
3828,2521,55,4,6668.72,25
3829,1483,65,2,49776.93,0
3830,2159,54,3,23766.6,0
3831,1865,38,1,29979.99,15
3832,1956,13,1,11775.31,30
3833,2276,126,4,8007.01,0
3834,2169,49,4,27326.33,0
3835,928,41,1,49391.05,15
3836,2979,16,5,28217.88,30
3837,2737,24,5,47714.98,10
3838,492,128,5,32144.17,20
3839,822,82,3,9419.97,25
3840,2441,114,2,41441.07,5
3841,608,71,2,41826.26,0
3842,2511,21,4,11116.43,10
3843,16,133,4,12761.89,30
3844,2347,8,4,45540.16,0
3845,2538,139,5,3951.63,0
3846,457,146,5,23564.41,0
3847,1192,93,2,28548.47,0
3848,2214,54,1,23202.43,30
3849,438,110,4,46564.58,30
3850,1526,71,3,23365.19,20
3851,2726,33,2,42188.34,15
3852,138,5,2,26895.31,25
3853,980,150,4,13543.05,25
3854,374,140,3,3772.86,20
3855,195,46,1,26820.93,5
3856,1944,35,3,29807.9,30
3857,843,23,1,22061.03,15
3858,1862,76,5,17554.12,0
3859,1336,73,4,35208.05,10
3860,912,20,4,17727.33,0
3861,1386,58,3,44474.18,0
3862,836,113,2,21235.75,20
3863,515,43,4,3740.08,10
3864,2409,4,3,16799.96,0
3865,1206,44,1,13073.18,0
3866,2476,116,5,24140.21,20
3867,2650,49,3,31137.2,5
3868,1754,12,1,11765.86,15
3869,377,25,3,291.3,15
3870,1070,55,4,35202.2,20
3871,110,136,5,37430.13,15
3872,2642,58,4,28113.72,15
3873,1839,148,5,13034.07,15
3874,664,149,1,10689.16,30
3875,1956,84,4,24762.57,30
3876,2838,116,5,45374.72,25
3877,1301,60,1,26520.49,30
3878,1799,134,5,42313.47,5
3879,651,73,4,32143.39,0
3880,701,56,4,471.79,0
3881,2551,95,5,3733.26,30
3882,1438,116,1,2125.92,5
3883,907,6,1,13715.99,0
3884,1976,41,5,3595.5,0
3885,2020,84,5,39043.55,5
3886,2991,135,5,4615.1,0
3887,139,64,-4,26474.9,20
3888,2421,15,5,11744.7,5
3889,433,107,5,30500.4,25
3890,194,22,-1,30482.45,25
3891,212,1,5,25706.02,0
3892,2768,102,4,483.84,0
3893,1388,63,4,41475.87,0
3894,614,36,2,19818.5,5
3895,2516,11,3,6138.64,0
3896,2237,18,4,36327.73,0
3897,1565,119,4,42162.23,0
3898,451,73,5,40173.87,20
3899,736,144,2,28392.62,10
3900,2417,85,5,22331.05,0
3901,1986,6,2,15106.06,20
3902,148,41,3,35814.34,30
3903,582,84,3,34781.04,15
3904,1347,1,2,32559.87,0
3905,1004,96,2,31486.38,10
3906,2039,32,2,20060.96,5
3907,2612,34,1,20795.28,20
3908,1894,72,3,25538.51,25
3909,2044,50,5,44929.34,20
3910,2859,149,4,37894.29,20
3911,1550,9,2,42457.48,10
3912,2451,18,1,6194.29,20
3913,2439,84,3,31915.61,10
3914,1668,89,4,12293.61,25
3915,810,66,2,10634.34,0
3916,1902,56,2,40300.89,20
3917,1313,66,5,43069.13,10
3918,2821,79,3,9495.78,0
3919,637,26,3,37852.46,10
3920,825,142,5,6865.69,5
3921,1364,63,2,40462.41,0
3922,2146,107,3,15198.14,0
3923,906,141,1,31796.17,20
3924,2505,20,3,451.05,10
3925,472,21,3,31853.58,0
3926,1449,63,5,5702.08,30
3927,2960,104,3,18849.82,25
3928,1493,6,3,30294.87,0
3929,1519,17,1,41481.49,0
3930,2369,68,3,22998.53,5
3931,58,97,3,22351.12,20
3932,2268,3,5,46715.25,20
3933,1709,58,1,37342.86,25
3934,2445,129,4,13343.44,0
3935,1196,35,5,33529.63,10
3936,459,73,2,45262.61,30
3937,260,106,4,34541.82,15
3938,210,92,5,12343.95,10
3939,1377,35,5,41188.61,10
3940,2487,118,5,8966.47,10
3941,2835,76,1,7611.35,0
3942,1230,103,1,23687.49,30
3943,1146,96,2,1615.76,15
3944,2540,140,4,37216.18,0
3945,881,61,5,46476.46,0
3946,2752,33,3,29762.57,0
3947,1513,103,2,33426.24,5
3948,1470,41,3,24500.35,0
3949,390,30,1,11918.92,5
3950,804,106,2,31617.32,0
3951,1392,110,5,24798.82,30
3952,1875,18,2,30448.03,15
3953,2741,132,5,17523.25,10
3954,714,85,4,10685.58,20
3955,816,52,1,59.85,0
3956,1724,137,4,34747.42,25
3957,1289,57,4,2404.62,25
3958,1449,10,4,34219.17,0
3959,2239,81,4,13800.78,0
3960,2343,61,2,4403.19,20
3961,2898,139,3,19372.68,0
3962,170,101,1,20470.69,0
3963,1513,32,5,29754.98,0
3964,1451,103,1,41834.16,5
3965,2112,113,1,14492.05,15
3966,1262,51,-1,39139.07,25
3967,1921,75,1,21034.42,15
3968,2054,54,1,8792.31,15
3969,993,111,2,17691.7,30
3970,1655,15,4,45320.12,15
3971,2946,98,4,28800.17,15
3972,1479,38,4,25669.19,20
3973,857,35,4,13593.6,0
3974,1064,17,2,37640.3,10
3975,1786,134,3,29174.22,20
3976,22,18,5,45088.67,25
3977,2590,56,5,10815.43,0
3978,2320,25,5,27973.64,0
3979,2189,123,5,186.24,30
3980,1907,93,4,25595.25,30
3981,1801,82,2,29875.22,0
3982,2811,133,5,45353.6,20
3983,1381,21,4,10351.04,25
3984,2333,63,1,48571.91,25
3985,1748,47,3,24618.1,15
3986,2125,33,3,31320.79,15
3987,879,29,4,16519.32,30
3988,1694,45,5,47255.69,10
3989,1368,7,2,35694.69,10
3990,1704,130,4,37257.82,20
3991,1248,65,5,44448.13,25
3992,2285,46,1,45279.54,30
3993,2006,121,3,17600.49,5
3994,1395,17,2,18702.15,30
3995,1704,83,4,34502.17,5
3996,1092,76,4,15430.77,0
3997,977,133,2,1324.29,15
3998,555,115,4,38233.45,0
3999,2044,13,2,48949.07,25
4000,1995,117,3,43123.65,30
4001,2398,121,1,26012.61,0
4002,893,71,1,36866.21,30
4003,2803,30,4,6803.72,0
4004,2722,3,4,21807.56,15
4005,2055,69,4,35821.45,25
4006,2098,78,3,36279.97,15
4007,2380,123,1,4375.87,10
4008,2652,14,4,8887.13,5
4009,2340,91,-1,48139.02,5
4010,2021,133,4,27122.83,30
4011,73,6,2,40522.05,0
4012,204,82,2,37757.56,0
4013,1668,96,1,16898.58,10
4014,1952,112,1,37668.93,20
4015,290,8,5,31649.04,0
4016,2420,123,1,26099.34,20
4017,1632,18,2,20588.25,20
4018,2608,51,3,37543.38,10
4019,494,89,2,31365.21,10
4020,2625,148,5,48994.03,0
4021,207,9,5,2175.13,0
4022,121,45,3,1649.02,20
4023,751,63,4,10267.63,0
4024,1198,113,1,24143.25,20
4025,307,123,4,40738.68,10
4026,2629,46,1,6832.51,10
4027,547,21,3,38343.09,0
4028,2009,146,4,13729.27,0
4029,2977,71,5,45021.72,15
4030,1624,101,2,24237.58,20
4031,2827,137,4,41802.82,5
4032,1524,115,4,23182.23,0
4033,2420,147,2,30272.29,0
4034,2955,123,1,24498.42,120
4035,2649,113,5,36841.16,10
4036,1813,130,0,48469.2,5
4037,2036,129,1,14377.74,15
4038,1260,23,5,41194.17,10
4039,2094,125,3,8961.89,5
4040,579,43,4,25085.3,0
4041,848,121,3,39637.17,30
4042,1176,84,4,44346.9,5
4043,588,67,4,25288.23,5
4044,710,89,4,6949.28,20
4045,978,96,1,15794.25,25
4046,1174,146,2,8906.91,10
4047,1756,1,2,34033.9,30
4048,288,16,1,38637.9,30
4049,1756,70,1,12002.48,20
4050,2471,63,2,10193.17,30
4051,803,135,4,10552.04,20
4052,2169,39,3,10559.16,20
4053,420,97,3,16664.42,25
4054,2601,61,4,36651.1,15
4055,2375,134,1,46182.94,20
4056,807,54,3,39010.3,15
4057,1617,119,2,33150.17,20
4058,362,15,4,49047.54,30
4059,1816,59,5,3427.14,0
4060,2361,113,3,39376.78,5
4061,1481,56,4,7933.71,10
4062,481,15,2,27827.42,25
4063,1596,90,1,30302.32,30
4064,1612,21,2,20040.8,15
4065,748,68,4,27559.09,25
4066,1626,134,3,27660.17,10
4067,2082,91,5,1399.47,30
4068,2813,146,2,32261.4,15
4069,1339,17,3,37788.87,5
4070,2488,125,3,47567.96,15
4071,1564,76,5,3121.86,25
4072,2351,114,4,34896.81,10
4073,1552,22,3,1755.34,0
4074,557,118,3,23838.88,20
4075,2505,121,4,26899.26,0
4076,444,65,3,32471.74,0
4077,1782,133,1,1922.19,15
4078,224,7,4,30908.02,0
4079,1499,136,3,29291.82,0
4080,1059,66,3,9177.73,0
4081,1244,138,5,9517.31,15
4082,1832,103,5,2637.17,30
4083,1778,150,3,712.35,20
4084,2902,17,1,10472.98,0
4085,261,36,5,35261.37,30
4086,262,117,2,28916.43,5
4087,596,18,3,44463.81,30
4088,2378,145,4,46961.79,0
4089,767,142,3,25147.8,0
4090,214,144,2,7530.99,20
4091,2875,140,3,21080.88,10
4092,2260,18,5,821.8,5
4093,1753,91,3,9378.01,25
4094,211,96,3,23622.66,15
4095,628,58,1,2412.51,15
4096,28,150,3,5447.88,0
4097,568,57,3,18779.99,20
4098,227,93,1,41729.62,15
4099,2852,118,4,28745.66,25
4100,1019,150,1,13364.29,25
4101,2323,11,2,34710.61,20
4102,75,32,1,39097.2,25
4103,1264,48,3,4078.95,0
4104,2380,13,2,33703.3,5
4105,788,142,1,39453.97,0
4106,2201,63,1,8165.91,25
4107,54,54,3,36903.44,0
4108,1083,40,3,44949.12,30
4109,2177,9,3,2528.55,15
4110,2359,90,2,41617.05,0
4111,1287,70,2,37329.45,15
4112,437,144,1,48333.18,10
4113,2966,28,3,43572.65,0
4114,2600,30,3,44435.82,15
4115,1861,24,-1,45939.61,20
4116,1621,101,4,42840.78,15
4117,963,103,2,21306.69,15
4118,1443,12,2,46141.51,0
4119,2299,27,4,48625.85,30
4120,2515,28,5,19277.12,0
4121,958,104,2,3037.25,15
4122,823,23,3,33893.94,5
4123,466,28,4,25362.44,25
4124,1257,117,5,37419.92,5
4125,452,124,4,43392.62,30
4126,697,89,5,26157.27,10
4127,493,56,3,15255.41,30
4128,1831,71,1,23859.81,20
4129,1996,89,4,28608.28,0
4130,2076,63,3,4362.18,0
4131,1068,86,3,33143.2,10
4132,530,132,4,352.91,20
4133,357,116,1,19062.68,0
4134,1333,55,2,42165.27,0
4135,1473,98,5,33675.57,20
4136,1224,20,3,23784.76,30
4137,2965,23,2,25366.08,0
4138,1995,29,5,32866.51,10
4139,417,80,5,42864.71,15
4140,776,139,4,1862.31,25
4141,1615,110,1,26778.16,5
4142,2125,18,4,7039.05,25
4143,801,6,5,923.42,10
4144,1578,71,3,33166.71,20
4145,1072,92,1,25605.73,30
4146,865,14,1,18911.88,0
4147,1872,47,2,41644.66,15
4148,851,38,4,2451.25,25
4149,864,84,2,32862.22,15
4150,844,14,3,28188.52,5
4151,1513,25,2,30748.0,20
4152,1724,16,4,30522.67,25
4153,1046,3,3,12155.67,20
4154,283,23,2,35873.41,0
4155,1182,45,4,27023.92,0
4156,2133,67,2,45664.77,5
4157,2445,82,5,28136.5,0
4158,262,124,3,29844.52,25
4159,1631,94,3,38858.57,30
4160,2532,86,4,24548.12,20
4161,1860,15,0,8424.22,0
4162,2638,133,4,38862.66,10
4163,1235,74,5,14461.7,15
4164,1860,74,5,11591.79,20
4165,821,144,2,14353.29,0
4166,788,88,2,48225.41,15
4167,802,74,4,47019.3,20
4168,2965,147,5,7624.13,10
4169,1467,122,3,27299.86,0
4170,874,6,2,7037.04,15
4171,437,46,1,25625.62,0
4172,2276,91,3,46777.17,20
4173,2572,35,4,5733.88,10
4174,1945,28,3,6275.58,20
4175,1805,127,5,41488.86,0
4176,2617,91,5,26859.8,0
4177,717,101,2,20755.32,0
4178,2938,100,5,43825.52,15
4179,2325,117,2,5054.83,10
4180,564,117,5,38920.83,20
4181,747,56,3,33811.51,5
4182,2507,137,4,30005.38,15
4183,2851,144,4,19629.41,5
4184,444,146,1,14555.08,25
4185,483,45,2,34811.93,0
4186,1185,24,3,45644.84,30
4187,892,116,2,43983.38,0
4188,2430,103,4,40473.9,30
4189,2210,69,2,45693.29,0
4190,2843,104,3,15269.6,10
4191,847,104,3,10087.49,0
4192,1798,127,1,34032.23,0
4193,2349,107,1,49484.97,15
4194,2498,116,5,26094.09,5
4195,660,49,1,16704.46,0
4196,2897,141,4,48448.24,0
4197,2098,28,5,32681.36,0
4198,1237,27,-3,27939.88,0
4199,2884,62,3,8119.3,20
4200,1699,66,1,20625.98,25
4201,2835,69,2,8956.37,15
4202,2966,102,1,1357.07,0
4203,2900,71,2,28581.33,20
4204,1383,48,4,21653.84,0
4205,401,141,5,39178.06,20
4206,1064,41,5,129.98,0
4207,1918,4,5,43345.87,0
4208,2812,82,5,32487.15,5
4209,225,35,3,29947.97,0
4210,211,79,2,17312.01,25
4211,1507,51,4,34248.35,15
4212,931,7,1,16866.4,20
4213,1703,70,4,3404.13,5
4214,412,92,1,30528.9,30
4215,2836,78,2,9915.0,15
4216,870,5,5,49840.59,10
4217,482,64,1,17163.73,20
4218,361,54,4,35307.01,15
4219,1235,84,2,6826.84,0
4220,2814,56,3,9388.99,25
4221,2328,55,3,48677.48,25
4222,983,57,3,24835.1,20
4223,1775,74,1,47265.62,0
4224,168,40,3,10258.39,25
4225,60,28,4,1095.68,5
4226,2340,30,3,17345.26,20
4227,2575,102,2,14914.68,25
4228,2992,19,2,47332.33,15
4229,831,100,4,38401.86,20
4230,1253,100,4,19350.72,30
4231,797,2,1,6672.95,30
4232,2945,141,2,108.28,20
4233,1983,31,5,42843.46,10
4234,2213,91,1,21152.36,0
4235,171,54,5,48735.46,0
4236,1716,132,2,22948.05,15
4237,294,79,1,19049.12,0
4238,1510,44,5,16900.5,25
4239,189,141,5,21206.83,0
4240,2882,57,3,36848.68,0
4241,202,36,4,32516.25,5
4242,2562,93,5,41049.75,0
4243,632,10,4,39480.44,5
4244,2267,39,2,33803.51,0
4245,492,62,5,23506.28,5
4246,2710,118,5,23415.58,25
4247,641,63,-4,14687.82,0
4248,1570,105,3,13047.9,30
4249,1883,70,-2,41012.22,20
4250,1268,143,3,6211.89,30
4251,579,13,2,3194.42,0
4252,2121,70,2,6026.04,10
4253,2373,141,1,48006.9,25
4254,1021,50,1,49934.13,10
4255,1392,14,3,8581.89,0
4256,2420,43,5,348.36,30
4257,2662,68,1,33724.94,5
4258,1674,46,3,26335.3,15
4259,470,110,2,9830.8,0
4260,1312,124,3,20575.62,0
4261,2988,86,5,6474.97,30
4262,1434,22,4,3709.9,0
4263,1139,112,4,23969.18,5
4264,2539,16,1,41610.85,0
4265,2136,88,1,26306.29,0
4266,218,25,3,38306.89,15
4267,1384,102,5,4913.88,10
4268,2204,30,2,11428.9,0
4269,1567,102,1,28070.97,0
4270,2593,143,5,38585.05,25
4271,2234,20,5,11515.91,25
4272,1818,12,3,40911.84,10
4273,7,143,1,47082.57,5
4274,323,77,5,42794.99,10
4275,86,71,3,26649.61,10
4276,1343,145,4,41827.78,0
4277,375,116,4,11342.61,10
4278,251,67,1,4378.14,0
4279,1816,100,0,35156.92,0
4280,2963,103,5,15574.84,30
4281,555,8,5,15510.62,30
4282,291,132,1,30238.16,5
4283,1043,66,1,42539.5,10
4284,1890,44,1,20525.74,5
4285,1654,40,1,20437.89,10
4286,1207,29,4,9726.27,0
4287,229,100,4,18826.18,25
4288,2858,140,3,42123.12,30
4289,2977,14,3,46413.61,25
4290,651,107,3,42853.93,10
4291,1755,81,4,16791.8,0
4292,487,36,1,26139.35,0
4293,2565,135,5,21166.97,0
4294,1677,47,3,17292.5,20
4295,116,61,2,39914.98,30
4296,2194,13,5,33631.16,30
4297,784,3,3,8094.51,25
4298,889,34,0,35612.75,5
4299,2229,145,-2,417.51,5
4300,1722,89,5,44677.27,0
4301,1246,11,3,7445.39,15
4302,2001,10,5,2862.5,25
4303,2309,2,3,42944.22,0
4304,791,134,4,27062.11,20
4305,2404,107,1,47681.38,25
4306,1866,118,3,46150.71,10
4307,737,99,5,35380.43,25
4308,2230,23,3,16427.98,0
4309,1935,10,3,48726.17,15
4310,168,83,4,41162.05,0
4311,2955,138,5,22123.1,15
4312,416,58,5,26301.64,0
4313,1141,21,3,12075.96,30
4314,868,142,2,3804.28,10
4315,1600,46,3,36396.55,15
4316,758,56,4,11400.37,0
4317,2337,3,2,15528.82,30
4318,1020,46,1,2147.66,15
4319,2463,100,5,40118.63,5
4320,1935,145,1,43525.04,30
4321,1143,102,4,29854.84,15
4322,163,56,3,15959.75,20
4323,233,9,2,37917.36,15
4324,99,15,3,21350.52,20
4325,170,96,4,21718.54,0
4326,466,116,3,46056.51,5
4327,90,83,2,11380.05,25
4328,2878,8,4,10866.24,10
4329,2490,50,2,46177.12,15
4330,1950,70,4,10265.07,0
4331,1203,130,3,28099.58,30
4332,2983,10,4,31696.81,10
4333,1412,136,3,18617.23,10
4334,2849,149,2,12141.71,20
4335,522,144,3,9220.31,30
4336,852,84,1,26538.23,5
4337,2569,18,3,33273.67,25
4338,1670,51,5,47703.26,0
4339,2146,138,4,47708.07,0
4340,2329,108,1,25300.54,30
4341,1795,73,2,35160.09,15
4342,1213,104,2,10501.64,20
4343,2177,104,3,4340.33,0
4344,294,60,5,32099.75,25
4345,2178,111,5,46040.26,10
4346,1679,14,1,36911.42,5
4347,1897,10,1,16771.94,0
4348,1263,20,2,45032.63,15
4349,2696,93,4,48406.14,5
4350,470,98,5,40820.61,0
4351,1897,32,1,2557.08,0
4352,1139,133,1,26702.04,25
4353,1291,86,3,14541.14,5
4354,740,59,5,33138.82,0
4355,2600,62,4,49621.82,30
4356,2407,132,1,25821.58,25
4357,2366,117,3,21378.23,25
4358,2654,49,4,45742.53,20
4359,2152,71,3,36327.24,0
4360,116,147,3,2780.11,20
4361,1744,75,4,44790.61,30
4362,1097,69,3,12163.66,0
4363,2803,72,2,47345.07,25
4364,1007,146,1,4045.09,0
4365,304,88,1,25415.09,0
4366,2088,72,1,35768.26,15
4367,942,126,-1,45306.84,25
4368,317,14,1,36282.37,0
4369,1176,119,5,21336.45,10
4370,1269,109,3,38833.5,5
4371,951,140,3,35776.76,25
4372,1457,141,3,21170.22,10
4373,2468,108,5,4704.05,0
4374,328,39,3,25095.36,30
4375,2527,44,-2,13398.38,0
4376,1352,120,1,2971.77,25
4377,2882,48,3,17210.11,25
4378,2468,113,1,18724.49,20
4379,1993,54,1,7907.81,10
4380,2971,110,2,21399.85,10
4381,876,26,1,42851.71,30
4382,2063,122,2,34767.99,25
4383,768,126,1,9253.69,0
4384,2252,113,2,42093.02,0
4385,1781,107,3,18969.04,15
4386,2542,1,1,31547.99,10
4387,2712,62,3,16698.85,0
4388,317,31,5,48028.61,0
4389,574,46,2,6606.29,0
4390,2403,61,5,38328.58,30
4391,125,75,4,5870.98,0
4392,1172,121,5,41230.85,0
4393,1996,50,5,16243.55,20
4394,2579,129,3,1984.58,25
4395,807,32,-4,17451.85,0
4396,1394,4,4,6375.86,25
4397,250,90,2,4446.37,20
4398,1054,81,4,20813.38,25
4399,2603,66,4,13938.75,30
4400,72,2,1,38014.09,25
4401,1833,131,3,37908.41,5
4402,731,49,2,47079.78,30
4403,915,124,4,32127.81,0
4404,857,61,3,13833.36,25
4405,1512,119,5,21882.64,0
4406,207,10,1,42629.94,0
4407,1562,42,3,31176.3,5
4408,2082,148,1,48527.48,20
4409,923,23,3,17581.58,30
4410,78,129,4,23073.35,0
4411,869,29,5,36243.31,0
4412,2012,14,5,26822.88,15
4413,2735,51,5,35759.75,10
4414,2250,80,2,20177.26,10
4415,1858,12,1,48083.84,25
4416,1996,10,1,20111.38,15
4417,2967,145,4,11686.09,0
4418,1590,43,4,38740.67,0
4419,91,77,1,19441.0,15
4420,411,22,5,43183.94,0
4421,1283,129,4,40454.09,0
4422,1318,58,2,47890.53,0
4423,2424,105,5,6047.86,25
4424,1617,140,4,32996.14,20
4425,2735,44,-2,38402.49,0
4426,1406,136,2,41663.14,30
4427,2879,142,4,47701.24,10
4428,2528,25,1,11663.83,30
4429,984,22,5,22060.59,0
4430,1813,130,2,41774.19,5
4431,2056,21,5,4347.03,25
4432,385,31,1,2710.83,25
4433,1789,17,4,49719.8,0
4434,2513,17,5,947.64,0
4435,63,24,2,34378.13,0
4436,1132,141,-5,4030.47,5
4437,2632,147,2,27950.71,0
4438,1910,126,2,22442.04,20
4439,1321,97,1,44099.49,10
4440,2349,26,3,37230.34,5
4441,1627,85,5,44203.87,0
4442,1890,31,5,37706.29,30
4443,913,134,2,21131.96,25
4444,2379,97,5,20188.2,0
4445,2352,146,2,43471.16,0
4446,2058,109,4,39573.13,30
4447,1521,116,4,45435.02,25
4448,1976,55,-5,15939.25,20
4449,788,64,4,28318.3,10
4450,1158,24,2,20246.7,15
4451,1830,63,5,42013.75,0
4452,1473,40,1,46945.7,0
4453,893,1,3,28044.9,0
4454,2081,135,1,38797.68,0
4455,1420,86,4,2805.23,30
4456,2041,9,4,3468.35,0
4457,772,22,3,15362.78,0
4458,2016,80,-4,44490.02,30
4459,1999,32,1,7959.86,30
4460,2400,97,2,41527.11,0
4461,1027,27,4,38978.64,20
4462,732,69,1,28004.18,25
4463,2922,64,2,42659.31,20
4464,259,20,5,412.52,15
4465,2345,41,1,25810.02,30
4466,92,39,2,27784.97,20
4467,144,49,3,31717.88,25
4468,369,124,3,41779.01,15
4469,1343,22,2,46683.57,15
4470,308,107,3,32811.21,20
4471,2828,51,4,35763.44,30
4472,79,14,4,16312.51,15
4473,6,17,5,19911.03,25
4474,1610,112,5,38997.82,25
4475,2561,26,2,17141.7,10
4476,1129,141,4,34269.59,15
4477,101,147,1,17590.5,0
4478,1136,11,4,30072.45,10
4479,1655,94,1,45882.29,0
4480,1226,150,1,47681.39,10
4481,965,133,3,36657.58,30
4482,649,5,3,49691.31,5
4483,2770,39,2,6397.44,5
4484,2263,110,3,5600.59,0
4485,2351,28,2,38657.49,0
4486,1752,45,2,10631.81,0
4487,475,107,4,20029.05,20
4488,2541,22,1,45786.07,0
4489,2881,84,5,18100.75,0
4490,1013,91,4,42919.7,0
4491,1451,6,3,34618.24,10
4492,1829,128,1,8331.31,30
4493,2197,33,3,40647.51,0
4494,1538,34,5,21595.68,10
4495,2853,113,2,10924.25,0
4496,1034,41,4,27832.85,5
4497,322,41,3,49960.49,30
4498,2218,72,4,12945.3,10
4499,1814,109,3,224.65,25
4500,2736,9,4,17522.17,0
4501,2589,33,3,26903.31,5
4502,1533,31,5,45957.3,30
4503,2473,116,4,24730.29,30
4504,1320,116,1,17346.54,0
4505,1757,45,-2,41645.58,25
4506,1062,74,5,25923.78,0
4507,1428,45,5,33935.33,0
4508,1741,141,2,28005.72,0
4509,88,122,5,25745.23,0
4510,148,149,2,245.4,10
4511,801,89,3,2529.51,0
4512,2380,34,5,8417.93,0
4513,2755,43,2,39908.35,15
4514,2344,147,5,39451.77,10
4515,692,111,1,15017.48,30
4516,2658,120,4,24084.45,30
4517,434,89,1,7463.65,20
4518,2090,144,5,47772.73,0
4519,480,92,1,43012.71,20
4520,187,6,5,48336.89,10
4521,449,27,4,44908.17,5
4522,2052,126,2,30702.72,0
4523,598,81,5,26080.85,5
4524,940,35,5,27071.89,20
4525,305,86,3,43026.39,15
4526,2437,83,4,21993.88,25
4527,1916,23,5,35252.96,0
4528,773,57,4,31222.38,0
4529,1926,46,2,37677.26,0
4530,2184,140,4,5555.53,10
4531,2220,120,1,15229.78,0
4532,2855,134,5,12876.64,0
4533,2971,99,3,23819.29,5
4534,1598,109,3,4455.22,25
4535,96,1,1,5897.95,0
4536,1679,64,5,13605.33,0
4537,1088,146,3,31287.51,30
4538,2373,125,5,16320.74,25
4539,1419,73,2,39532.27,5
4540,2468,66,5,48734.74,10
4541,203,135,1,47799.87,20
4542,1642,139,1,9450.93,5
4543,1928,44,4,38124.49,5
4544,1831,89,1,28365.77,20
4545,2114,30,1,28782.45,25
4546,1514,26,1,30285.19,0
4547,1345,56,4,34544.39,30
4548,771,22,5,21759.4,15
4549,2314,63,3,5344.46,0
4550,1681,133,5,23474.62,30
4551,2888,62,2,2038.84,5
4552,2571,135,1,12516.54,0
4553,2176,140,1,41744.53,0
4554,1802,119,4,4813.73,0
4555,2060,69,3,21765.06,0
4556,2698,36,3,15812.56,0
4557,1052,77,3,22050.08,15
4558,1602,17,3,941.0,0
4559,2701,68,1,1122.35,10
4560,1232,80,5,46184.89,0
4561,1725,90,2,22864.77,5
4562,2757,13,4,20145.75,15
4563,1052,77,-2,5234.18,15
4564,2432,127,1,39190.63,0
4565,537,72,3,21911.23,5
4566,1341,11,5,43726.09,0
4567,1883,31,4,45394.63,5
4568,1719,1,1,22399.46,20
4569,2069,18,2,4974.49,15
4570,1065,35,4,4157.52,30
4571,829,34,1,45880.69,5
4572,2961,103,4,22685.56,30
4573,2943,96,2,17039.08,10
4574,901,83,4,36933.0,25
4575,2812,28,5,42434.01,5
4576,2305,39,1,43530.61,20
4577,2134,120,1,30595.63,0
4578,544,42,1,35660.15,30
4579,13,25,5,41599.31,15
4580,1077,23,2,5066.49,0
4581,781,50,-3,23484.63,0
4582,1246,69,3,44780.48,20
4583,2914,97,2,41672.63,0
4584,559,12,2,48578.28,10
4585,1821,88,4,30952.79,0
4586,24,13,2,6496.79,25
4587,1578,80,2,9671.1,15
4588,2455,116,2,15870.77,0
4589,36,149,2,23584.43,10
4590,2599,30,1,34684.91,5
4591,319,11,5,34067.43,10
4592,197,85,2,29290.81,20
4593,2191,103,3,42101.06,15
4594,2809,47,2,26488.44,0
4595,34,43,3,13429.54,30
4596,92,126,4,21813.82,25
4597,1634,81,3,29826.31,0
4598,410,66,4,43683.58,10
4599,969,67,4,48528.8,0
4600,1664,9,5,27229.37,0
4601,594,42,2,13587.67,10
4602,2735,78,5,33259.36,10
4603,1346,21,3,23200.27,0
4604,1555,15,4,28987.91,10
4605,2192,34,4,19858.04,0
4606,2463,91,3,47559.54,0
4607,2968,147,1,41951.28,0
4608,1920,113,2,33835.54,30
4609,2505,55,3,2590.86,25
4610,869,145,1,32982.1,5
4611,648,133,5,36075.49,15
4612,968,129,3,17019.29,15
4613,2087,31,3,20754.76,25
4614,1367,102,4,46921.08,20
4615,2765,119,2,41418.67,10
4616,1486,105,3,13463.96,25
4617,2664,9,1,10660.84,30
4618,1329,73,3,32789.23,0
4619,2528,134,5,3991.17,0
4620,2485,63,1,35639.01,0
4621,2873,39,2,35888.21,10
4622,2048,110,4,2329.12,20
4623,825,141,2,20467.61,10
4624,76,2,5,24412.56,15
4625,1203,149,4,29904.66,0
4626,579,24,2,2637.25,0
